RegionID,SizeRank,RegionName,RegionType,StateName,BaseDate,EOM_Date,Value
394904,700,"Natchitoches, LA",Msa,LA,2022-03-31,2022-04-30,1.5
394383,702,"Berlin, NH",Msa,NH,2022-03-31,2022-04-30,1.7
394799,703,"Lock Haven, PA",Msa,PA,2022-03-31,2022-04-30,1.7
395099,704,"Sikeston, MO",Msa,MO,2022-03-31,2022-04-30,1.3
394354,705,"Austin, MN",Msa,MN,2022-03-31,2022-04-30,2.0
394476,706,"Clewiston, FL",Msa,FL,2022-03-31,2022-04-30,2.4
394981,707,"Pittsburg, KS",Msa,KS,2022-03-31,2022-04-30,1.5
394526,708,"Defiance, OH",Msa,OH,2022-03-31,2022-04-30,1.6
395072,709,"Scottsbluff, NE",Msa,NE,2022-03-31,2022-04-30,1.6
394801,710,"Logansport, IN",Msa,IN,2022-03-31,2022-04-30,1.7
394992,711,"Pontiac, IL",Msa,IL,2022-03-31,2022-04-30,1.4
394663,712,"Hannibal, MO",Msa,MO,2022-03-31,2022-04-30,1.8
394888,713,"Mount Vernon, IL",Msa,IL,2022-03-31,2022-04-30,1.4
394690,714,"Houghton, MI",Msa,MI,2022-03-31,2022-04-30,1.6
395176,715,"Union City, TN",Msa,TN,2022-03-31,2022-04-30,1.5
395069,716,"Sault Ste. Marie, MI",Msa,MI,2022-03-31,2022-04-30,2.1
395192,717,"Vincennes, IN",Msa,IN,2022-03-31,2022-04-30,1.7
394624,718,"Gainesville, TX",Msa,TX,2022-03-31,2022-04-30,1.7
394550,719,"Dyersburg, TN",Msa,TN,2022-03-31,2022-04-30,1.6
394745,720,"Kill Devil Hills, NC",Msa,NC,2022-03-31,2022-04-30,6.9
394507,722,"Crawfordsville, IN",Msa,IN,2022-03-31,2022-04-30,1.7
394422,723,"Brownwood, TX",Msa,TX,2022-03-31,2022-04-30,1.6
395129,725,"Stephenville, TX",Msa,TX,2022-03-31,2022-04-30,1.6
394324,726,"Americus, GA",Msa,GA,2022-03-31,2022-04-30,1.5
394554,727,"Easton, MD",Msa,MD,2022-03-31,2022-04-30,2.1
394920,728,"North Platte, NE",Msa,NE,2022-03-31,2022-04-30,1.5
394914,729,"Newberry, SC",Msa,SC,2022-03-31,2022-04-30,1.5
394300,730,"Ada, OK",Msa,OK,2022-03-31,2022-04-30,1.8
394881,731,"Moscow, ID",Msa,ID,2022-03-31,2022-04-30,2.1
395046,732,"Safford, AZ",Msa,AZ,2022-03-31,2022-04-30,1.7
394894,733,"Murray, KY",Msa,KY,2022-03-31,2022-04-30,1.6
394382,734,"Bennington, VT",Msa,VT,2022-03-31,2022-04-30,1.2
394696,735,"Huntington, IN",Msa,IN,2022-03-31,2022-04-30,1.7
394840,736,"Mayfield, KY",Msa,KY,2022-03-31,2022-04-30,1.6
394438,737,"Canton, IL",Msa,IL,2022-03-31,2022-04-30,1.4
394573,737,"Escanaba, MI",Msa,MI,2022-03-31,2022-04-30,1.6
394499,739,"Corinth, MS",Msa,MS,2022-03-31,2022-04-30,1.6
394341,740,"Astoria, OR",Msa,OR,2022-03-31,2022-04-30,1.8
394973,741,"Peru, IN",Msa,IN,2022-03-31,2022-04-30,1.7
394506,742,"Coshocton, OH",Msa,OH,2022-03-31,2022-04-30,1.7
394916,743,"Newton, IA",Msa,IA,2022-03-31,2022-04-30,1.6
753898,744,"Logan, WV",Msa,WV,2022-03-31,2022-04-30,1.5
394370,745,"Bay City, TX",Msa,TX,2022-03-31,2022-04-30,1.6
394617,746,"Fremont, NE",Msa,NE,2022-03-31,2022-04-30,1.8
394702,747,"Hutchinson, MN",Msa,MN,2022-03-31,2022-04-30,1.8
394366,748,"Batesville, AR",Msa,AR,2022-03-31,2022-04-30,1.3
394948,749,"Owatonna, MN",Msa,MN,2022-03-31,2022-04-30,1.8
395191,750,"Vidalia, GA",Msa,GA,2022-03-31,2022-04-30,1.5
753922,751,"Summit Park, UT",Msa,UT,2022-03-31,2022-04-30,2.5
753864,752,"Arkansas City-Winfield, KS",Msa,KS,2022-03-31,2022-04-30,1.5
394771,753,"Laramie, WY",Msa,WY,2022-03-31,2022-04-30,1.7
394984,754,"Plainview, TX",Msa,TX,2022-03-31,2022-04-30,1.5
394385,755,"Big Spring, TX",Msa,TX,2022-03-31,2022-04-30,1.7
394777,756,"Laurinburg, NC",Msa,NC,2022-03-31,2022-04-30,1.6
394535,757,"Dixon, IL",Msa,IL,2022-03-31,2022-04-30,1.5
394315,758,"Alexandria, MN",Msa,MN,2022-03-31,2022-04-30,1.7
394915,759,"Newport, TN",Msa,TN,2022-03-31,2022-04-30,1.8
394522,760,"DeRidder, LA",Msa,LA,2022-03-31,2022-04-30,1.8
394781,761,"Lebanon, MO",Msa,MO,2022-03-31,2022-04-30,2.2
394481,762,"Coffeyville, KS",Msa,KS,2022-03-31,2022-04-30,1.3
395084,763,"Seneca Falls, NY",Msa,NY,2022-03-31,2022-04-30,1.6
395137,764,"Sulphur Springs, TX",Msa,TX,2022-03-31,2022-04-30,3.0
394835,765,"Martin, TN",Msa,TN,2022-03-31,2022-04-30,1.7
395141,766,"Susanville, CA",Msa,CA,2022-03-31,2022-04-30,2.1
394417,767,"Brookhaven, MS",Msa,MS,2022-03-31,2022-04-30,1.6
394335,768,"Arcadia, FL",Msa,FL,2022-03-31,2022-04-30,1.9
395150,769,"Taylorville, IL",Msa,IL,2022-03-31,2022-04-30,1.5
394525,770,"Decatur, IN",Msa,IN,2022-03-31,2022-04-30,1.5
753894,771,"Junction City, KS",Msa,KS,2022-03-31,2022-04-30,1.4
394557,772,"Effingham, IL",Msa,IL,2022-03-31,2022-04-30,1.6
395184,773,"Valley, AL",Msa,AL,2022-03-31,2022-04-30,1.6
394430,774,"Butte, MT",Msa,MT,2022-03-31,2022-04-30,1.8
394331,775,"Angola, IN",Msa,IN,2022-03-31,2022-04-30,1.9
394473,776,"Cleveland, MS",Msa,MS,2022-03-31,2022-04-30,
394536,778,"Dodge City, KS",Msa,KS,2022-03-31,2022-04-30,1.6
394413,779,"Brenham, TX",Msa,TX,2022-03-31,2022-04-30,1.7
394569,780,"Emporia, KS",Msa,KS,2022-03-31,2022-04-30,1.5
753892,782,"Jackson, OH",Msa,OH,2022-03-31,2022-04-30,1.8
394613,783,"Frankfort, IN",Msa,IN,2022-03-31,2022-04-30,1.8
394414,784,"Brevard, NC",Msa,NC,2022-03-31,2022-04-30,1.7
395149,785,"Taos, NM",Msa,NM,2022-03-31,2022-04-30,2.0
753902,786,"Malvern, AR",Msa,AR,2022-03-31,2022-04-30,2.5
395165,787,"Troy, AL",Msa,AL,2022-03-31,2022-04-30,1.5
395196,788,"Wabash, IN",Msa,IN,2022-03-31,2022-04-30,1.6
394433,789,"Cambridge, MD",Msa,MD,2022-03-31,2022-04-30,1.7
394812,790,"Macomb, IL",Msa,IL,2022-03-31,2022-04-30,1.4
395187,791,"Vernal, UT",Msa,UT,2022-03-31,2022-04-30,1.5
394749,792,"Kingsville, TX",Msa,TX,2022-03-31,2022-04-30,1.5
394815,793,"Madison, IN",Msa,IN,2022-03-31,2022-04-30,1.9
394886,794,"Mount Pleasant, TX",Msa,TX,2022-03-31,2022-04-30,1.7
394962,795,"Paris, TN",Msa,TN,2022-03-31,2022-04-30,1.7
394491,796,"Columbus, NE",Msa,NE,2022-03-31,2022-04-30,1.7
394419,797,"Brookings, SD",Msa,SD,2022-03-31,2022-04-30,1.5
394740,798,"Kennett, MO",Msa,MO,2022-03-31,2022-04-30,1.7
394376,800,"Beeville, TX",Msa,TX,2022-03-31,2022-04-30,1.5
394855,801,"Miami, OK",Msa,OK,2022-03-31,2022-04-30,1.7
753878,802,"Dayton, TN",Msa,TN,2022-03-31,2022-04-30,1.6
395207,803,"Washington, IN",Msa,IN,2022-03-31,2022-04-30,1.7
394435,807,"Camden, AR",Msa,AR,2022-03-31,2022-04-30,2.3
394713,808,"Jackson, WY",Msa,WY,2022-03-31,2022-04-30,2.2
394670,809,"Hastings, NE",Msa,NE,2022-03-31,2022-04-30,1.9
394730,810,"Juneau, AK",Msa,AK,2022-03-31,2022-04-30,1.3
394310,811,"Albert Lea, MN",Msa,MN,2022-03-31,2022-04-30,1.7
394786,812,"Lewisburg, TN",Msa,TN,2022-03-31,2022-04-30,2.5
394708,813,"Iron Mountain, MI",Msa,MI,2022-03-31,2022-04-30,1.7
394795,814,"Lincoln, IL",Msa,IL,2022-03-31,2022-04-30,1.5
394725,815,"Jesup, GA",Msa,GA,2022-03-31,2022-04-30,1.8
394751,816,"Kirksville, MO",Msa,MO,2022-03-31,2022-04-30,1.3
394320,818,"Alpena, MI",Msa,MI,2022-03-31,2022-04-30,1.7
395100,819,"Silver City, NM",Msa,NM,2022-03-31,2022-04-30,1.6
394706,820,"Indianola, MS",Msa,MS,2022-03-31,2022-04-30,1.5
753879,821,"Elkins, WV",Msa,WV,2022-03-31,2022-04-30,1.3
394774,822,"Las Vegas, NM",Msa,NM,2022-03-31,2022-04-30,1.6
394846,823,"McPherson, KS",Msa,KS,2022-03-31,2022-04-30,1.5
395093,824,"Sheridan, WY",Msa,WY,2022-03-31,2022-04-30,1.6
395206,825,"Washington Court House, OH",Msa,OH,2022-03-31,2022-04-30,1.8
394381,826,"Bennettsville, SC",Msa,SC,2022-03-31,2022-04-30,1.7
395185,827,"Van Wert, OH",Msa,OH,2022-03-31,2022-04-30,1.6
394853,828,"Merrill, WI",Msa,WI,2022-03-31,2022-04-30,1.6
753901,829,"Ludington, MI",Msa,MI,2022-03-31,2022-04-30,1.8
394858,830,"Middlesborough, KY",Msa,KY,2022-03-31,2022-04-30,1.3
394508,831,"Crescent City, CA",Msa,CA,2022-03-31,2022-04-30,1.7
394921,832,"North Vernon, IN",Msa,IN,2022-03-31,2022-04-30,1.7
394673,833,"Hays, KS",Msa,KS,2022-03-31,2022-04-30,1.1
394601,834,"Forrest City, AR",Msa,AR,2022-03-31,2022-04-30,1.9
394606,835,"Fort Morgan, CO",Msa,CO,2022-03-31,2022-04-30,1.8
394864,836,"Mineral Wells, TX",Msa,TX,2022-03-31,2022-04-30,1.8
753871,837,"Breckenridge, CO",Msa,CO,2022-03-31,2022-04-30,3.3
394364,838,"Bastrop, LA",Msa,LA,2022-03-31,2022-04-30,1.5
394356,839,"Bainbridge, GA",Msa,GA,2022-03-31,2022-04-30,1.6
395214,840,"Wauchula, FL",Msa,FL,2022-03-31,2022-04-30,1.6
753884,841,"Hailey, ID",Msa,ID,2022-03-31,2022-04-30,1.8
394643,842,"Great Bend, KS",Msa,KS,2022-03-31,2022-04-30,1.5
753926,843,"Weatherford, OK",Msa,OK,2022-03-31,2022-04-30,1.6
395211,844,"Watertown, SD",Msa,SD,2022-03-31,2022-04-30,1.4
395154,846,"Thomaston, GA",Msa,GA,2022-03-31,2022-04-30,2.0
394892,847,"Mountain Home, ID",Msa,ID,2022-03-31,2022-04-30,1.9
394322,848,"Altus, OK",Msa,OK,2022-03-31,2022-04-30,2.0
395181,849,"Uvalde, TX",Msa,TX,2022-03-31,2022-04-30,1.6
394791,850,"Lexington, NE",Msa,NE,2022-03-31,2022-04-30,1.6
394401,851,"Boone, IA",Msa,IA,2022-03-31,2022-04-30,1.6
395159,852,"Toccoa, GA",Msa,GA,2022-03-31,2022-04-30,1.9
394470,853,"Clarksdale, MS",Msa,MS,2022-03-31,2022-04-30,
395138,854,"Summerville, GA",Msa,GA,2022-03-31,2022-04-30,1.4
753909,855,"Ottawa, KS",Msa,KS,2022-03-31,2022-04-30,1.6
394912,856,"New Ulm, MN",Msa,MN,2022-03-31,2022-04-30,1.5
394830,857,"Marshall, MN",Msa,MN,2022-03-31,2022-04-30,1.7
394758,858,"La Grande, OR",Msa,OR,2022-03-31,2022-04-30,1.6
394649,859,"Greensburg, IN",Msa,IN,2022-03-31,2022-04-30,1.7
394854,860,"Mexico, MO",Msa,MO,2022-03-31,2022-04-30,1.9
394869,861,"Moberly, MO",Msa,MO,2022-03-31,2022-04-30,2.1
753923,862,"The Dalles, OR",Msa,OR,2022-03-31,2022-04-30,1.8
394529,863,"Deming, NM",Msa,NM,2022-03-31,2022-04-30,1.8
394584,864,"Fallon, NV",Msa,NV,2022-03-31,2022-04-30,1.8
394615,865,"Fredericksburg, TX",Msa,TX,2022-03-31,2022-04-30,2.3
394818,866,"Magnolia, AR",Msa,AR,2022-03-31,2022-04-30,1.7
394436,867,"Campbellsville, KY",Msa,KY,2022-03-31,2022-04-30,1.6
394494,868,"Connersville, IN",Msa,IN,2022-03-31,2022-04-30,1.9
394533,869,"Dickinson, ND",Msa,ND,2022-03-31,2022-04-30,1.2
395110,870,"Spearfish, SD",Msa,SD,2022-03-31,2022-04-30,1.6
394674,871,"Heber, UT",Msa,UT,2022-03-31,2022-04-30,1.7
753921,872,"Steamboat Springs, CO",Msa,CO,2022-03-31,2022-04-30,2.7
394498,873,"Cordele, GA",Msa,GA,2022-03-31,2022-04-30,1.5
394831,874,"Marshall, MO",Msa,MO,2022-03-31,2022-04-30,2.3
394837,874,"Maryville, MO",Msa,MO,2022-03-31,2022-04-30,1.8
394337,876,"Arkadelphia, AR",Msa,AR,2022-03-31,2022-04-30,2.0
394793,877,"Liberal, KS",Msa,KS,2022-03-31,2022-04-30,1.5
394784,878,"Levelland, TX",Msa,TX,2022-03-31,2022-04-30,1.7
395198,879,"Wahpeton, ND",Msa,ND,2022-03-31,2022-04-30,1.5
394868,880,"Mitchell, SD",Msa,SD,2022-03-31,2022-04-30,1.7
395130,881,"Sterling, CO",Msa,CO,2022-03-31,2022-04-30,1.5
394959,882,"Pampa, TX",Msa,TX,2022-03-31,2022-04-30,1.4
395241,883,"Yankton, SD",Msa,SD,2022-03-31,2022-04-30,1.6
395227,884,"Williston, ND",Msa,ND,2022-03-31,2022-04-30,1.5
394945,885,"Oskaloosa, IA",Msa,IA,2022-03-31,2022-04-30,1.5
394418,886,"Brookings, OR",Msa,OR,2022-03-31,2022-04-30,1.8
394687,887,"Hood River, OR",Msa,OR,2022-03-31,2022-04-30,1.6
394371,888,"Beatrice, NE",Msa,NE,2022-03-31,2022-04-30,1.4
394403,889,"Borger, TX",Msa,TX,2022-03-31,2022-04-30,1.4
395014,890,"Raymondville, TX",Msa,TX,2022-03-31,2022-04-30,1.7
394564,891,"Elk City, OK",Msa,OK,2022-03-31,2022-04-30,1.6
394656,892,"Grenada, MS",Msa,MS,2022-03-31,2022-04-30,2.4
394544,893,"Dumas, TX",Msa,TX,2022-03-31,2022-04-30,1.7
394676,894,"Helena, AR",Msa,AR,2022-03-31,2022-04-30,1.2
394965,895,"Parsons, KS",Msa,KS,2022-03-31,2022-04-30,1.7
753914,897,"Port Lavaca, TX",Msa,TX,2022-03-31,2022-04-30,1.7
395239,898,"Worthington, MN",Msa,MN,2022-03-31,2022-04-30,1.7
394979,899,"Pierre, SD",Msa,SD,2022-03-31,2022-04-30,1.4
394578,900,"Evanston, WY",Msa,WY,2022-03-31,2022-04-30,1.6
394718,901,"Jamestown, ND",Msa,ND,2022-03-31,2022-04-30,1.3
395004,902,"Prineville, OR",Msa,OR,2022-03-31,2022-04-30,1.7
394659,905,"Guymon, OK",Msa,OK,2022-03-31,2022-04-30,1.1
395135,908,"Storm Lake, IA",Msa,IA,2022-03-31,2022-04-30,1.5
395236,909,"Woodward, OK",Msa,OK,2022-03-31,2022-04-30,1.7
394996,910,"Portales, NM",Msa,NM,2022-03-31,2022-04-30,1.6
394678,911,"Hereford, TX",Msa,TX,2022-03-31,2022-04-30,1.9
753908,913,"Othello, WA",Msa,WA,2022-03-31,2022-04-30,1.7
394805,914,"Los Alamos, NM",Msa,NM,2022-03-31,2022-04-30,1.8
394594,915,"Fitzgerald, GA",Msa,GA,2022-03-31,2022-04-30,1.5
394841,916,"Maysville, KY",Msa,KY,2022-03-31,2022-04-30,1.7
394342,918,"Atchison, KS",Msa,KS,2022-03-31,2022-04-30,1.6
395104,919,"Snyder, TX",Msa,TX,2022-03-31,2022-04-30,1.6
753880,920,"Fairfield, IA",Msa,IA,2022-03-31,2022-04-30,1.5
395111,921,"Spencer, IA",Msa,IA,2022-03-31,2022-04-30,1.6
395112,921,"Spirit Lake, IA",Msa,IA,2022-03-31,2022-04-30,1.5
753925,923,"Vineyard Haven, MA",Msa,MA,2022-03-31,2022-04-30,1.7
753927,924,"Winnemucca, NV",Msa,NV,2022-03-31,2022-04-30,1.4
395142,925,"Sweetwater, TX",Msa,TX,2022-03-31,2022-04-30,1.4
394330,926,"Andrews, TX",Msa,TX,2022-03-31,2022-04-30,2.1
753929,927,"Zapata, TX",Msa,TX,2022-03-31,2022-04-30,1.8
395186,928,"Vermillion, SD",Msa,SD,2022-03-31,2022-04-30,1.7
394767,929,"Lamesa, TX",Msa,TX,2022-03-31,2022-04-30,1.8
753874,930,"Craig, CO",Msa,CO,2022-03-31,2022-04-30,1.2
394968,931,"Pecos, TX",Msa,TX,2022-03-31,2022-04-30,2.1
395188,932,"Vernon, TX",Msa,TX,2022-03-31,2022-04-30,1.3
394743,933,"Ketchikan, AK",Msa,AK,2022-03-31,2022-04-30,1.5
102001,0,United States,Country,,2022-03-31,2022-06-30,6.2
394913,1,"New York, NY",Msa,NY,2022-03-31,2022-06-30,4.9
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,2022-03-31,2022-06-30,5.8
394463,3,"Chicago, IL",Msa,IL,2022-03-31,2022-06-30,5.2
394514,4,"Dallas-Fort Worth, TX",Msa,TX,2022-03-31,2022-06-30,13.8
394974,5,"Philadelphia, PA",Msa,PA,2022-03-31,2022-06-30,5.5
394692,6,"Houston, TX",Msa,TX,2022-03-31,2022-06-30,6.5
395209,7,"Washington, DC",Msa,DC,2022-03-31,2022-06-30,4.8
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,2022-03-31,2022-06-30,8.6
394347,9,"Atlanta, GA",Msa,GA,2022-03-31,2022-06-30,8.0
394404,10,"Boston, MA",Msa,MA,2022-03-31,2022-06-30,5.6
395057,11,"San Francisco, CA",Msa,CA,2022-03-31,2022-06-30,4.5
394532,12,"Detroit, MI",Msa,MI,2022-03-31,2022-06-30,5.8
395025,13,"Riverside, CA",Msa,CA,2022-03-31,2022-06-30,6.6
394976,14,"Phoenix, AZ",Msa,AZ,2022-03-31,2022-06-30,6.0
395078,15,"Seattle, WA",Msa,WA,2022-03-31,2022-06-30,5.8
394865,16,"Minneapolis-St Paul, MN",Msa,MN,2022-03-31,2022-06-30,5.0
395056,17,"San Diego, CA",Msa,CA,2022-03-31,2022-06-30,8.8
395121,18,"St. Louis, MO",Msa,MO,2022-03-31,2022-06-30,5.2
395148,19,"Tampa, FL",Msa,FL,2022-03-31,2022-06-30,9.3
394358,20,"Baltimore, MD",Msa,MD,2022-03-31,2022-06-30,4.8
394530,21,"Denver, CO",Msa,CO,2022-03-31,2022-06-30,6.9
394982,22,"Pittsburgh, PA",Msa,PA,2022-03-31,2022-06-30,5.9
394998,23,"Portland, OR",Msa,OR,2022-03-31,2022-06-30,6.0
394458,24,"Charlotte, NC",Msa,NC,2022-03-31,2022-06-30,8.1
395045,25,"Sacramento, CA",Msa,CA,2022-03-31,2022-06-30,6.0
395055,26,"San Antonio, TX",Msa,TX,2022-03-31,2022-06-30,6.9
394943,27,"Orlando, FL",Msa,FL,2022-03-31,2022-06-30,8.8
394466,28,"Cincinnati, OH",Msa,OH,2022-03-31,2022-06-30,5.7
394475,29,"Cleveland, OH",Msa,OH,2022-03-31,2022-06-30,6.0
394735,30,"Kansas City, MO",Msa,MO,2022-03-31,2022-06-30,5.3
394775,31,"Las Vegas, NV",Msa,NV,2022-03-31,2022-06-30,8.4
394492,32,"Columbus, OH",Msa,OH,2022-03-31,2022-06-30,6.0
394705,33,"Indianapolis, IN",Msa,IN,2022-03-31,2022-06-30,5.9
395059,34,"San Jose, CA",Msa,CA,2022-03-31,2022-06-30,4.4
394355,35,"Austin, TX",Msa,TX,2022-03-31,2022-06-30,5.8
395194,36,"Virginia Beach, VA",Msa,VA,2022-03-31,2022-06-30,4.9
394902,37,"Nashville, TN",Msa,TN,2022-03-31,2022-06-30,9.9
395005,38,"Providence, RI",Msa,RI,2022-03-31,2022-06-30,6.3
394862,39,"Milwaukee, WI",Msa,WI,2022-03-31,2022-06-30,5.6
394714,40,"Jacksonville, FL",Msa,FL,2022-03-31,2022-06-30,7.9
394849,41,"Memphis, TN",Msa,TN,2022-03-31,2022-06-30,6.0
394935,42,"Oklahoma City, OK",Msa,OK,2022-03-31,2022-06-30,5.2
394807,43,"Louisville-Jefferson County, KY",Msa,KY,2022-03-31,2022-06-30,5.1
394669,44,"Hartford, CT",Msa,CT,2022-03-31,2022-06-30,6.1
395022,45,"Richmond, VA",Msa,VA,2022-03-31,2022-06-30,4.9
394910,46,"New Orleans, LA",Msa,LA,2022-03-31,2022-06-30,4.7
394425,47,"Buffalo, NY",Msa,NY,2022-03-31,2022-06-30,6.6
395012,48,"Raleigh, NC",Msa,NC,2022-03-31,2022-06-30,9.8
394388,49,"Birmingham, AL",Msa,AL,2022-03-31,2022-06-30,5.3
395053,50,"Salt Lake City, UT",Msa,UT,2022-03-31,2022-06-30,7.8
395031,51,"Rochester, NY",Msa,NY,2022-03-31,2022-06-30,6.1
394640,52,"Grand Rapids, MI",Msa,MI,2022-03-31,2022-06-30,5.8
395167,53,"Tucson, AZ",Msa,AZ,2022-03-31,2022-06-30,7.3
753924,54,"Urban Honolulu, HI",Msa,HI,2022-03-31,2022-06-30,5.5
395169,55,"Tulsa, OK",Msa,OK,2022-03-31,2022-06-30,5.4
394619,56,"Fresno, CA",Msa,CA,2022-03-31,2022-06-30,6.5
395238,57,"Worcester, MA",Msa,MA,2022-03-31,2022-06-30,6.6
394415,58,"Stamford, CT",Msa,CT,2022-03-31,2022-06-30,7.2
394312,59,"Albuquerque, NM",Msa,NM,2022-03-31,2022-06-30,6.3
394308,60,"Albany, NY",Msa,NY,2022-03-31,2022-06-30,5.3
394938,61,"Omaha, NE",Msa,NE,2022-03-31,2022-06-30,5.2
394908,62,"New Haven, CT",Msa,CT,2022-03-31,2022-06-30,7.4
394357,63,"Bakersfield, CA",Msa,CA,2022-03-31,2022-06-30,6.3
394753,64,"Knoxville, TN",Msa,TN,2022-03-31,2022-06-30,8.0
394653,65,"Greenville, SC",Msa,SC,2022-03-31,2022-06-30,6.4
394952,66,"Ventura, CA",Msa,CA,2022-03-31,2022-06-30,5.4
394318,67,"Allentown, PA",Msa,PA,2022-03-31,2022-06-30,6.5
394561,68,"El Paso, TX",Msa,TX,2022-03-31,2022-06-30,5.7
394367,69,"Baton Rouge, LA",Msa,LA,2022-03-31,2022-06-30,4.2
394521,70,"Dayton, OH",Msa,OH,2022-03-31,2022-06-30,6.2
394843,71,"McAllen, TX",Msa,TX,2022-03-31,2022-06-30,5.5
394486,72,"Columbia, SC",Msa,SC,2022-03-31,2022-06-30,6.7
394648,73,"Greensboro, NC",Msa,NC,2022-03-31,2022-06-30,6.0
394304,74,"Akron, OH",Msa,OH,2022-03-31,2022-06-30,5.3
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,2022-03-31,2022-06-30,11.7
394798,76,"Little Rock, AR",Msa,AR,2022-03-31,2022-06-30,4.8
395134,77,"Stockton, CA",Msa,CA,2022-03-31,2022-06-30,6.1
394457,78,"Charleston, SC",Msa,SC,2022-03-31,2022-06-30,4.9
395143,79,"Syracuse, NY",Msa,NY,2022-03-31,2022-06-30,7.0
394484,80,"Colorado Springs, CO",Msa,CO,2022-03-31,2022-06-30,5.9
395235,81,"Winston-Salem, NC",Msa,NC,2022-03-31,2022-06-30,6.1
395224,82,"Wichita, KS",Msa,KS,2022-03-31,2022-06-30,5.1
395115,83,"Springfield, MA",Msa,MA,2022-03-31,2022-06-30,6.2
394440,84,"Fort Myers, FL",Msa,FL,2022-03-31,2022-06-30,11.4
394399,85,"Boise City, ID",Msa,ID,2022-03-31,2022-06-30,7.9
395160,86,"Toledo, OH",Msa,OH,2022-03-31,2022-06-30,5.4
394816,87,"Madison, WI",Msa,WI,2022-03-31,2022-06-30,5.6
394766,88,"Lakeland, FL",Msa,FL,2022-03-31,2022-06-30,8.6
394931,89,"Ogden, UT",Msa,UT,2022-03-31,2022-06-30,7.7
394528,90,"Daytona Beach, FL",Msa,FL,2022-03-31,2022-06-30,8.9
394531,91,"Des Moines, IA",Msa,IA,2022-03-31,2022-06-30,4.8
394711,92,"Jackson, MS",Msa,MS,2022-03-31,2022-06-30,5.3
395245,93,"Youngstown, OH",Msa,OH,2022-03-31,2022-06-30,7.1
394352,94,"Augusta, GA",Msa,GA,2022-03-31,2022-06-30,5.5
395075,95,"Scranton, PA",Msa,PA,2022-03-31,2022-06-30,7.6
394666,96,"Harrisburg, PA",Msa,PA,2022-03-31,2022-06-30,5.1
394957,97,"Melbourne, FL",Msa,FL,2022-03-31,2022-06-30,8.6
394460,98,"Chattanooga, TN",Msa,TN,2022-03-31,2022-06-30,6.2
395113,99,"Spokane, WA",Msa,WA,2022-03-31,2022-06-30,8.1
395006,100,"Provo, UT",Msa,UT,2022-03-31,2022-06-30,7.8
394768,101,"Lancaster, PA",Msa,PA,2022-03-31,2022-06-30,5.5
394871,102,"Modesto, CA",Msa,CA,2022-03-31,2022-06-30,6.1
394997,103,"Portland, ME",Msa,ME,2022-03-31,2022-06-30,7.9
394549,104,"Durham, NC",Msa,NC,2022-03-31,2022-06-30,9.1
395068,105,"Santa Rosa, CA",Msa,CA,2022-03-31,2022-06-30,5.3
394792,106,"Lexington, KY",Msa,KY,2022-03-31,2022-06-30,5.3
394761,107,"Lafayette, LA",Msa,LA,2022-03-31,2022-06-30,4.1
394770,108,"Lansing, MI",Msa,MI,2022-03-31,2022-06-30,5.3
394590,109,"Fayetteville, AR",Msa,AR,2022-03-31,2022-06-30,7.4
394971,110,"Pensacola, FL",Msa,FL,2022-03-31,2022-06-30,7.5
395195,111,"Visalia, CA",Msa,CA,2022-03-31,2022-06-30,6.1
395096,112,"Shreveport, LA",Msa,LA,2022-03-31,2022-06-30,3.9
395116,113,"Springfield, MO",Msa,MO,2022-03-31,2022-06-30,5.5
395244,114,"York, PA",Msa,PA,2022-03-31,2022-06-30,5.4
394502,115,"Corpus Christi, TX",Msa,TX,2022-03-31,2022-06-30,4.8
394596,116,"Flint, MI",Msa,MI,2022-03-31,2022-06-30,7.3
395019,117,"Reno, NV",Msa,NV,2022-03-31,2022-06-30,6.2
394338,118,"Asheville, NC",Msa,NC,2022-03-31,2022-06-30,7.1
394995,119,"Port St. Lucie, FL",Msa,FL,2022-03-31,2022-06-30,9.7
753917,120,"Santa Maria-Santa Barbara, CA",Msa,CA,2022-03-31,2022-06-30,6.8
394698,121,"Huntsville, AL",Msa,AL,2022-03-31,2022-06-30,6.9
394612,122,"Fort Wayne, IN",Msa,IN,2022-03-31,2022-06-30,5.7
395050,123,"Salinas, CA",Msa,CA,2022-03-31,2022-06-30,5.6
395183,124,"Vallejo, CA",Msa,CA,2022-03-31,2022-06-30,6.2
394870,125,"Mobile, AL",Msa,AL,2022-03-31,2022-06-30,5.8
395015,126,"Reading, PA",Msa,PA,2022-03-31,2022-06-30,5.6
394421,127,"Brownsville, TX",Msa,TX,2022-03-31,2022-06-30,6.7
394746,128,"Killeen, TX",Msa,TX,2022-03-31,2022-06-30,8.0
394439,129,"Canton, OH",Msa,OH,2022-03-31,2022-06-30,5.4
394372,130,"Beaumont, TX",Msa,TX,2022-03-31,2022-06-30,4.8
394820,131,"Manchester, NH",Msa,NH,2022-03-31,2022-06-30,6.7
395048,132,"Salem, OR",Msa,OR,2022-03-31,2022-06-30,6.7
394327,133,"Anchorage, AK",Msa,AK,2022-03-31,2022-06-30,3.8
