RegionID,SizeRank,RegionName,RegionType,StateName,BaseDate,2022-04-30,2022-06-30,2023-03-31
395094,331,"Sherman, TX",Msa,TX,2022-03-31,2.5,6.7,18.6
394333,332,"Anniston, AL",Msa,AL,2022-03-31,2.0,5.5,14.8
395128,333,"Staunton, VA",Msa,VA,2022-03-31,0.9,3.6,10.4
394893,334,"Muncie, IN",Msa,IN,2022-03-31,2.5,8.0,20.4
394890,335,"Mount Vernon, WA",Msa,WA,2022-03-31,0.7,3.7,16.2
394307,336,"Albany, OR",Msa,OR,2022-03-31,1.7,5.4,16.7
395213,337,"Watertown, NY",Msa,NY,2022-03-31,1.6,4.1,8.3
395225,338,"Williamsport, PA",Msa,PA,2022-03-31,0.9,3.4,9.0
394474,339,"Cleveland, TN",Msa,TN,2022-03-31,,2.0,12.3
395089,340,"Sheboygan, WI",Msa,WI,2022-03-31,1.6,5.1,13.3
394390,341,"Bismarck, ND",Msa,ND,2022-03-31,1.0,3.6,7.8
394949,342,"Owensboro, KY",Msa,KY,2022-03-31,0.5,3.0,12.4
394546,343,"Dunn, NC",Msa,NC,2022-03-31,1.7,5.8,15.9
395237,344,"Wooster, OH",Msa,OH,2022-03-31,,2.1,12.2
394880,345,"Morristown, TN",Msa,TN,2022-03-31,3.7,8.8,18.9
394734,346,"Kankakee, IL",Msa,IL,2022-03-31,1.2,5.1,13.2
394423,347,"Brunswick, GA",Msa,GA,2022-03-31,2.8,7.3,16.5
394932,348,"Ogdensburg, NY",Msa,NY,2022-03-31,0.6,3.8,10.7
395054,349,"San Angelo, TX",Msa,TX,2022-03-31,1.1,4.0,10.5
394857,350,"Michigan City, IN",Msa,IN,2022-03-31,1.8,4.8,13.5
753890,351,"Holland, MI",Msa,MI,2022-03-31,1.8,4.6,13.9
395218,352,"Wenatchee, WA",Msa,WA,2022-03-31,1.4,5.4,16.7
394778,353,"Lawrence, KS",Msa,KS,2022-03-31,0.6,4.0,13.1
394524,354,"Decatur, IL",Msa,IL,2022-03-31,1.4,4.1,10.4
394867,355,"Missoula, MT",Msa,MT,2022-03-31,1.3,6.0,21.5
753915,356,"Salem, OH",Msa,OH,2022-03-31,0.9,3.0,9.9
394369,357,"Bay City, MI",Msa,MI,2022-03-31,1.2,4.1,12.9
394788,358,"Lewiston, ME",Msa,ME,2022-03-31,2.3,7.0,19.5
395039,359,"Roseburg, OR",Msa,OR,2022-03-31,1.5,5.6,17.4
395139,360,"Sumter, SC",Msa,SC,2022-03-31,1.8,5.4,12.5
394852,361,"Meridian, MS",Msa,MS,2022-03-31,1.2,3.3,7.0
395095,361,"Show Low, AZ",Msa,AZ,2022-03-31,2.2,7.2,21.3
394396,363,"Bluefield, WV",Msa,WV,2022-03-31,1.0,3.6,9.8
394518,364,"Danville, VA",Msa,VA,2022-03-31,1.0,3.7,9.8
394794,365,"Lima, OH",Msa,OH,2022-03-31,1.5,5.3,14.7
394495,366,"Cookeville, TN",Msa,TN,2022-03-31,0.7,4.2,15.2
753872,367,"California-Lexington Park, MD",Msa,MD,2022-03-31,1.1,3.9,10.6
394620,368,"Gadsden, AL",Msa,AL,2022-03-31,1.9,6.5,18.5
394513,369,"Cumberland, MD",Msa,MD,2022-03-31,2.0,6.5,13.4
394804,370,"Longview, WA",Msa,WA,2022-03-31,1.6,5.2,16.4
395222,371,"Whitewater, WI",Msa,WI,2022-03-31,2.0,5.3,14.7
394599,372,"Fond du Lac, WI",Msa,WI,2022-03-31,1.1,4.1,12.8
394709,373,"Ithaca, NY",Msa,NY,2022-03-31,1.3,3.7,9.3
394340,374,"Ashtabula, OH",Msa,OH,2022-03-31,1.4,4.8,12.8
394630,375,"Gettysburg, PA",Msa,PA,2022-03-31,0.9,3.3,9.6
394980,376,"Pine Bluff, AR",Msa,AR,2022-03-31,1.6,4.1,11.0
395168,377,"Tullahoma, TN",Msa,TN,2022-03-31,3.1,8.7,20.6
395023,378,"Richmond, KY",Msa,KY,2022-03-31,1.3,4.5,12.7
394302,379,"Adrian, MI",Msa,MI,2022-03-31,1.8,4.9,13.6
395173,380,"Twin Falls, ID",Msa,ID,2022-03-31,2.0,6.9,21.9
394501,381,"Corning, NY",Msa,NY,2022-03-31,,1.4,6.7
395080,382,"Sebring, FL",Msa,FL,2022-03-31,2.2,6.9,19.6
395166,383,"Truckee, CA",Msa,CA,2022-03-31,0.5,3.5,14.6
394953,384,"Paducah, KY",Msa,KY,2022-03-31,1.9,5.7,13.3
394637,385,"Grand Forks, ND",Msa,ND,2022-03-31,0.8,3.7,8.8
395090,386,"Shelby, NC",Msa,NC,2022-03-31,1.9,5.9,13.6
394580,387,"Fairbanks, AK",Msa,AK,2022-03-31,0.8,3.0,7.5
394928,388,"Ocean City, NJ",Msa,NJ,2022-03-31,2.4,6.8,18.8
394823,389,"Mankato, MN",Msa,MN,2022-03-31,1.1,4.4,11.8
395038,390,"Rome, GA",Msa,GA,2022-03-31,1.6,4.5,16.0
394441,391,"Cape Girardeau, MO",Msa,MO,2022-03-31,1.7,5.2,12.9
394689,392,"Hot Springs, AR",Msa,AR,2022-03-31,1.3,5.8,17.5
394655,393,"Greenwood, SC",Msa,SC,2022-03-31,1.4,4.0,11.7
395140,394,"Sunbury, PA",Msa,PA,2022-03-31,0.7,3.0,10.1
394469,395,"Clarksburg, WV",Msa,WV,2022-03-31,1.2,3.9,10.4
395190,396,"Victoria, TX",Msa,TX,2022-03-31,,5.9,15.6
395145,397,"Talladega, AL",Msa,AL,2022-03-31,1.5,4.3,12.1
394542,398,"Dubuque, IA",Msa,IA,2022-03-31,1.9,5.5,12.6
395153,399,"The Villages, FL",Msa,FL,2022-03-31,3.0,8.6,20.2
394311,400,"Albertville, AL",Msa,AL,2022-03-31,2.1,6.2,15.5
394821,401,"Manhattan, KS",Msa,KS,2022-03-31,0.3,2.7,8.7
394964,402,"Parkersburg, WV",Msa,WV,2022-03-31,1.2,3.6,11.2
394911,403,"New Philadelphia, OH",Msa,OH,2022-03-31,1.2,3.7,10.0
394942,404,"Orangeburg, SC",Msa,SC,2022-03-31,1.6,4.4,10.2
394462,405,"Cheyenne, WY",Msa,WY,2022-03-31,1.0,4.1,11.0
394907,406,"New Castle, PA",Msa,PA,2022-03-31,2.1,7.0,15.9
394410,407,"Brainerd, MN",Msa,MN,2022-03-31,1.8,5.5,15.3
394733,408,"Kalispell, MT",Msa,MT,2022-03-31,3.1,10.1,27.9
395086,409,"Sevierville, TN",Msa,TN,2022-03-31,1.5,5.5,20.2
394325,410,"Ames, IA",Msa,IA,2022-03-31,0.6,2.9,7.9
394407,411,"Bozeman, MT",Msa,MT,2022-03-31,-0.1,2.8,13.8
394882,412,"Moses Lake, WA",Msa,WA,2022-03-31,0.9,3.9,15.9
394704,413,"Indiana, PA",Msa,PA,2022-03-31,0.4,2.7,9.2
394568,414,"Elmira, NY",Msa,NY,2022-03-31,1.2,3.7,12.2
394847,415,"Meadville, PA",Msa,PA,2022-03-31,0.5,3.1,9.9
394373,416,"Beaver Dam, WI",Msa,WI,2022-03-31,1.5,4.9,14.3
753912,417,"Pinehurst-Southern Pines, NC",Msa,NC,2022-03-31,2.6,7.8,20.1
395175,418,"Ukiah, CA",Msa,CA,2022-03-31,0.0,2.0,8.5
753887,419,"Hermiston-Pendleton, OR",Msa,OR,2022-03-31,0.9,3.8,13.9
394809,420,"Lufkin, TX",Msa,TX,2022-03-31,1.3,4.1,11.3
395248,421,"Zanesville, OH",Msa,OH,2022-03-31,1.7,5.8,15.6
394505,422,"Corvallis, OR",Msa,OR,2022-03-31,1.4,5.0,14.6
394395,423,"Bloomsburg, PA",Msa,PA,2022-03-31,0.3,2.3,8.8
394776,424,"Laurel, MS",Msa,MS,2022-03-31,1.4,4.3,10.0
395042,425,"Russellville, AR",Msa,AR,2022-03-31,2.7,6.5,13.8
394411,426,"Branson, MO",Msa,MO,2022-03-31,2.4,7.9,19.0
395212,427,"Watertown, WI",Msa,WI,2022-03-31,1.0,3.8,12.5
394859,428,"Midland, MI",Msa,MI,2022-03-31,0.7,3.9,12.9
394941,429,"Opelousas, LA",Msa,LA,2022-03-31,1.0,3.6,10.2
394988,430,"Pocatello, ID",Msa,ID,2022-03-31,2.2,7.4,20.6
394755,431,"Kokomo, IN",Msa,IN,2022-03-31,1.3,4.4,12.9
394641,432,"Grants Pass, OR",Msa,OR,2022-03-31,0.9,3.6,12.9
394699,433,"Huntsville, TX",Msa,TX,2022-03-31,1.3,4.4,12.3
394986,434,"Plattsburgh, NY",Msa,NY,2022-03-31,1.7,5.2,11.1
394638,435,"Grand Island, NE",Msa,NE,2022-03-31,0.6,3.3,10.7
394541,436,"DuBois, PA",Msa,PA,2022-03-31,0.6,3.1,9.3
394516,437,"Danville, IL",Msa,IL,2022-03-31,1.0,3.6,8.6
394822,438,"Manitowoc, WI",Msa,WI,2022-03-31,1.6,5.3,14.1
394644,439,"Great Falls, MT",Msa,MT,2022-03-31,2.0,6.3,15.2
395231,440,"Wilson, NC",Msa,NC,2022-03-31,1.5,4.9,14.8
394511,441,"Cullman, AL",Msa,AL,2022-03-31,,4.8,13.9
394936,442,"Olean, NY",Msa,NY,2022-03-31,4.8,9.3,19.6
394350,443,"Auburn, NY",Msa,NY,2022-03-31,1.2,4.8,11.9
394999,444,"Portsmouth, OH",Msa,OH,2022-03-31,0.9,3.8,9.8
394345,445,"Athens, TX",Msa,TX,2022-03-31,2.1,8.1,22.3
394925,446,"Oak Harbor, WA",Msa,WA,2022-03-31,1.3,5.4,16.2
394465,447,"Chillicothe, OH",Msa,OH,2022-03-31,0.6,3.4,11.0
394682,448,"Hinesville, GA",Msa,GA,2022-03-31,1.6,4.9,11.5
395106,449,"Somerset, PA",Msa,PA,2022-03-31,0.4,2.8,9.6
395205,450,"Warsaw, IN",Msa,IN,2022-03-31,1.3,4.5,13.4
395133,451,"Stillwater, OK",Msa,OK,2022-03-31,1.7,5.2,11.9
395010,452,"Quincy, IL",Msa,IL,2022-03-31,1.6,5.3,11.3
394738,453,"Keene, NH",Msa,NH,2022-03-31,3.0,7.5,17.0
395062,454,"Sandusky, OH",Msa,OH,2022-03-31,2.9,7.4,16.6
395077,455,"Searcy, AR",Msa,AR,2022-03-31,2.1,5.8,12.9
394489,456,"Columbus, IN",Msa,IN,2022-03-31,1.0,4.0,11.9
395027,457,"Roanoke Rapids, NC",Msa,NC,2022-03-31,1.1,3.6,11.0
394452,458,"Centralia, WA",Msa,WA,2022-03-31,1.0,5.2,16.5
394445,459,"Casper, WY",Msa,WY,2022-03-31,1.4,4.3,9.9
394675,460,"Helena, MT",Msa,MT,2022-03-31,2.5,7.3,18.7
394593,461,"Findlay, OH",Msa,OH,2022-03-31,1.1,4.0,11.4
753928,462,"Wisconsin Rapids-Marshfield, WI",Msa,WI,2022-03-31,0.2,2.9,12.1
394955,463,"Palatka, FL",Msa,FL,2022-03-31,1.9,5.8,17.2
395085,464,"Seneca, SC",Msa,SC,2022-03-31,2.3,6.5,16.7
394884,465,"Mount Airy, NC",Msa,NC,2022-03-31,1.3,4.0,11.7
753881,466,"Glenwood Springs, CO",Msa,CO,2022-03-31,1.1,4.9,15.3
394744,467,"Key West, FL",Msa,FL,2022-03-31,2.0,7.6,19.3
394298,468,"Aberdeen, WA",Msa,WA,2022-03-31,1.9,6.1,21.5
394626,469,"Gallup, NM",Msa,NM,2022-03-31,1.1,4.0,10.9
394994,470,"Port Angeles, WA",Msa,WA,2022-03-31,2.0,6.5,19.6
753883,471,"Greenfield Town, MA",Msa,MA,2022-03-31,1.3,4.7,13.0
394897,473,"Muskogee, OK",Msa,OK,2022-03-31,1.0,3.1,9.1
394614,474,"Frankfort, KY",Msa,KY,2022-03-31,1.1,4.2,11.2
394950,475,"Owosso, MI",Msa,MI,2022-03-31,1.5,6.8,17.6
394885,476,"Mount Pleasant, MI",Msa,MI,2022-03-31,0.2,2.9,11.2
395126,477,"Statesboro, GA",Msa,GA,2022-03-31,1.4,4.2,12.6
394826,478,"Marion, IN",Msa,IN,2022-03-31,1.2,3.5,11.5
395132,479,"Stevens Point, WI",Msa,WI,2022-03-31,0.5,3.5,11.7
394866,480,"Minot, ND",Msa,ND,2022-03-31,-3.4,-1.1,2.1
395088,481,"Shawnee, OK",Msa,OK,2022-03-31,1.4,4.4,12.6
394922,482,"North Wilkesboro, NC",Msa,NC,2022-03-31,1.1,4.4,14.8
395021,483,"Richmond, IN",Msa,IN,2022-03-31,1.1,4.0,9.9
394647,484,"Greeneville, TN",Msa,TN,2022-03-31,1.8,4.0,15.7
394836,485,"Martinsville, VA",Msa,VA,2022-03-31,0.7,3.3,9.0
394600,486,"Forest City, NC",Msa,NC,2022-03-31,1.3,4.3,13.0
394764,487,"Lake City, FL",Msa,FL,2022-03-31,1.7,5.2,14.2
394736,488,"Kapaa, HI",Msa,HI,2022-03-31,3.9,10.9,22.2
394829,489,"Marquette, MI",Msa,MI,2022-03-31,0.1,2.6,10.2
394762,490,"LaGrange, GA",Msa,GA,2022-03-31,2.6,8.3,17.7
394827,491,"Marion, OH",Msa,OH,2022-03-31,0.7,3.4,10.7
394877,492,"Morehead City, NC",Msa,NC,2022-03-31,1.9,6.5,17.4
394752,493,"Klamath Falls, OR",Msa,OR,2022-03-31,1.6,5.5,15.5
394825,494,"Marinette, WI",Msa,WI,2022-03-31,0.4,3.3,11.1
395040,495,"Roswell, NM",Msa,NM,2022-03-31,1.2,4.4,12.8
394832,496,"Marshall, TX",Msa,TX,2022-03-31,1.1,3.7,9.2
394587,497,"Farmington, MO",Msa,MO,2022-03-31,2.3,6.0,15.2
394456,498,"Charleston, IL",Msa,IL,2022-03-31,0.1,2.8,8.1
394343,499,"Athens, OH",Msa,OH,2022-03-31,0.6,3.4,10.4
394683,500,"Hobbs, NM",Msa,NM,2022-03-31,0.9,3.7,10.9
394472,501,"Clearlake, CA",Msa,CA,2022-03-31,1.1,3.8,12.5
394899,502,"Nacogdoches, TX",Msa,TX,2022-03-31,1.1,3.6,9.8
394701,503,"Hutchinson, KS",Msa,KS,2022-03-31,0.4,2.9,9.0
394586,504,"Faribault, MN",Msa,MN,2022-03-31,1.7,6.2,14.4
394562,505,"Elizabeth City, NC",Msa,NC,2022-03-31,1.2,3.8,11.1
753891,506,"Ionia, MI",Msa,MI,2022-03-31,1.0,4.8,15.6
394305,507,"Alamogordo, NM",Msa,NM,2022-03-31,1.1,3.9,11.5
395016,508,"Red Bluff, CA",Msa,CA,2022-03-31,-0.8,0.9,8.3
394693,509,"Hudson, NY",Msa,NY,2022-03-31,1.9,6.6,18.4
395105,510,"Somerset, KY",Msa,KY,2022-03-31,1.1,3.9,11.6
394496,511,"Coos Bay, OR",Msa,OR,2022-03-31,1.7,6.2,17.9
395199,512,"Walla Walla, WA",Msa,WA,2022-03-31,2.2,6.1,16.5
395071,513,"Sayre, PA",Msa,PA,2022-03-31,0.7,3.2,9.5
394939,514,"Oneonta, NY",Msa,NY,2022-03-31,0.4,3.0,9.6
394605,515,"Fort Madison, IA",Msa,IA,2022-03-31,0.8,3.3,8.7
394360,516,"Baraboo, WI",Msa,WI,2022-03-31,1.5,5.6,14.9
753903,517,"Marietta, OH",Msa,OH,2022-03-31,0.6,3.6,11.4
395049,518,"Salina, KS",Msa,KS,2022-03-31,0.3,2.7,9.5
395044,519,"Rutland, VT",Msa,VT,2022-03-31,1.2,3.8,9.9
753866,520,"Big Stone Gap, VA",Msa,VA,2022-03-31,1.0,3.8,9.0
395136,521,"Sturgis, MI",Msa,MI,2022-03-31,1.5,2.9,11.7
395024,522,"Rio Grande City, TX",Msa,TX,2022-03-31,1.2,3.7,9.5
394618,523,"Fremont, OH",Msa,OH,2022-03-31,0.5,3.1,10.4
394889,524,"Mount Vernon, OH",Msa,OH,2022-03-31,0.8,4.4,14.4
394787,525,"Lewiston, ID",Msa,ID,2022-03-31,0.9,3.4,13.5
395092,526,"Shelton, WA",Msa,WA,2022-03-31,,3.9,17.0
394309,527,"Albemarle, NC",Msa,NC,2022-03-31,1.5,4.9,13.8
394570,528,"Enid, OK",Msa,OK,2022-03-31,0.6,3.0,7.3
753893,529,"Jefferson, GA",Msa,GA,2022-03-31,1.3,6.4,21.8
394629,530,"Georgetown, SC",Msa,SC,2022-03-31,1.8,7.1,19.7
394759,531,"Laconia, NH",Msa,NH,2022-03-31,1.8,5.9,17.2
394365,532,"Batavia, NY",Msa,NY,2022-03-31,1.2,4.2,12.4
753910,533,"Oxford, NC",Msa,NC,2022-03-31,1.2,3.9,15.3
394490,534,"Columbus, MS",Msa,MS,2022-03-31,1.4,4.0,10.0
394923,535,"Norwalk, OH",Msa,OH,2022-03-31,0.5,2.7,9.5
394362,536,"Barre, VT",Msa,VT,2022-03-31,2.2,7.9,20.4
394750,537,"Kinston, NC",Msa,NC,2022-03-31,1.3,4.1,12.4
395131,538,"Sterling, IL",Msa,IL,2022-03-31,0.9,3.2,7.9
394956,539,"Palestine, TX",Msa,TX,2022-03-31,1.2,3.7,9.7
394540,540,"Dublin, GA",Msa,GA,2022-03-31,1.6,4.5,12.8
395189,541,"Vicksburg, MS",Msa,MS,2022-03-31,1.0,3.4,9.5
394989,542,"Point Pleasant, WV",Msa,WV,2022-03-31,0.9,3.5,10.6
395063,543,"Sanford, NC",Msa,NC,2022-03-31,1.1,4.6,14.8
394591,544,"Fergus Falls, MN",Msa,MN,2022-03-31,0.3,2.8,10.2
395157,545,"Tiffin, OH",Msa,OH,2022-03-31,0.6,4.1,12.8
394582,546,"Fairmont, WV",Msa,WV,2022-03-31,1.2,3.5,9.9
394509,547,"Crossville, TN",Msa,TN,2022-03-31,1.2,5.4,19.0
394977,548,"Picayune, MS",Msa,MS,2022-03-31,1.3,3.8,9.5
394634,549,"Gloversville, NY",Msa,NY,2022-03-31,1.5,6.1,16.4
753920,550,"Sonora, CA",Msa,CA,2022-03-31,1.9,5.6,15.7
394621,551,"Gaffney, SC",Msa,SC,2022-03-31,1.2,4.2,12.1
394444,552,"Carson City, NV",Msa,NV,2022-03-31,1.6,5.8,18.6
394432,553,"Calhoun, GA",Msa,GA,2022-03-31,1.9,5.1,14.1
394861,554,"Milledgeville, GA",Msa,GA,2022-03-31,1.6,4.2,12.0
395216,555,"Waycross, GA",Msa,GA,2022-03-31,1.7,4.7,13.6
394933,556,"Oil City, PA",Msa,PA,2022-03-31,0.6,3.8,11.9
394721,557,"Jasper, IN",Msa,IN,2022-03-31,1.0,3.7,12.2
394878,558,"Morgan City, LA",Msa,LA,2022-03-31,0.8,3.2,6.5
394551,559,"Eagle Pass, TX",Msa,TX,2022-03-31,1.1,3.9,10.1
394940,560,"Ontario, OR",Msa,OR,2022-03-31,0.9,4.1,16.4
394443,561,"Carlsbad, NM",Msa,NM,2022-03-31,,,2.2
394967,562,"Payson, AZ",Msa,AZ,2022-03-31,3.0,7.6,22.4
394844,563,"McComb, MS",Msa,MS,2022-03-31,1.2,3.8,9.4
395029,564,"Rochelle, IL",Msa,IL,2022-03-31,1.5,4.9,10.7
395073,565,"Scottsboro, AL",Msa,AL,2022-03-31,1.5,4.1,11.6
394517,566,"Danville, KY",Msa,KY,2022-03-31,1.0,3.8,10.6
394339,567,"Ashland, OH",Msa,OH,2022-03-31,0.7,3.7,11.4
394903,568,"Natchez, MS",Msa,MS,2022-03-31,1.3,4.4,9.1
394652,569,"Greenville, OH",Msa,OH,2022-03-31,0.6,3.2,9.8
394625,570,"Galesburg, IL",Msa,IL,2022-03-31,1.0,3.6,9.1
395204,571,"Warrensburg, MO",Msa,MO,2022-03-31,1.7,5.7,15.7
394737,572,"Kearney, NE",Msa,NE,2022-03-31,0.6,3.4,11.4
394608,573,"Fort Polk South, LA",Msa,LA,2022-03-31,1.0,3.3,7.2
394604,574,"Fort Leonard Wood, MO",Msa,MO,2022-03-31,1.0,3.4,7.7
394632,575,"Glasgow, KY",Msa,KY,2022-03-31,1.2,4.2,11.6
394344,576,"Athens, TN",Msa,TN,2022-03-31,1.4,3.9,11.3
394556,577,"Edwards, CO",Msa,CO,2022-03-31,3.0,5.5,14.8
394592,578,"Fernley, NV",Msa,NV,2022-03-31,1.7,5.4,16.8
394838,579,"Mason City, IA",Msa,IA,2022-03-31,0.8,3.3,9.5
394819,580,"Malone, NY",Msa,NY,2022-03-31,0.6,3.3,10.1
395234,581,"Winona, MN",Msa,MN,2022-03-31,1.2,4.1,11.0
394547,582,"Durango, CO",Msa,CO,2022-03-31,2.7,8.2,19.7
394985,583,"Platteville, WI",Msa,WI,2022-03-31,0.4,3.4,10.8
394650,584,"Greenville, MS",Msa,MS,2022-03-31,,,-3.7
394402,585,"Boone, NC",Msa,NC,2022-03-31,2.5,9.0,22.9
394363,586,"Bartlesville, OK",Msa,OK,2022-03-31,1.8,5.4,12.8
394717,587,"Jacksonville, TX",Msa,TX,2022-03-31,1.1,3.6,11.0
394566,588,"Elko, NV",Msa,NV,2022-03-31,1.6,3.8,9.2
395020,589,"Rexburg, ID",Msa,ID,2022-03-31,1.2,4.5,15.6
395122,590,"St. Marys, GA",Msa,GA,2022-03-31,1.9,5.7,13.4
753911,591,"Ozark, AL",Msa,AL,2022-03-31,1.4,4.0,10.5
394326,592,"Amsterdam, NY",Msa,NY,2022-03-31,0.5,3.1,10.3
394571,593,"Enterprise, AL",Msa,AL,2022-03-31,0.8,3.0,9.1
394963,594,"Paris, TX",Msa,TX,2022-03-31,1.3,4.1,12.8
394742,595,"Kerrville, TX",Msa,TX,2022-03-31,2.0,5.2,9.8
394906,596,"New Castle, IN",Msa,IN,2022-03-31,1.1,4.1,13.0
395097,597,"Sidney, OH",Msa,OH,2022-03-31,0.5,3.2,11.2
394504,598,"Cortland, NY",Msa,NY,2022-03-31,0.5,3.2,9.7
394477,599,"Clinton, IA",Msa,IA,2022-03-31,3.1,8.4,11.0
394527,600,"Del Rio, TX",Msa,TX,2022-03-31,1.2,3.8,10.6
394478,601,"Clovis, NM",Msa,NM,2022-03-31,1.0,3.5,10.6
394919,602,"Norfolk, NE",Msa,NE,2022-03-31,0.7,3.5,11.1
395208,603,"Washington, NC",Msa,NC,2022-03-31,1.2,4.1,12.1
394503,604,"Corsicana, TX",Msa,TX,2022-03-31,1.4,4.3,11.4
394616,605,"Freeport, IL",Msa,IL,2022-03-31,0.9,3.3,9.1
395124,606,"Starkville, MS",Msa,MS,2022-03-31,1.5,4.5,10.0
394427,607,"Burlington, IA",Msa,IA,2022-03-31,0.7,3.2,7.9
394431,608,"Cadillac, MI",Msa,MI,2022-03-31,0.5,3.7,12.1
394336,609,"Ardmore, OK",Msa,OK,2022-03-31,1.5,6.8,16.8
394739,610,"Kendallville, IN",Msa,IN,2022-03-31,1.1,4.1,13.0
394918,611,"Nogales, AZ",Msa,AZ,2022-03-31,0.8,3.6,13.3
394951,612,"Oxford, MS",Msa,MS,2022-03-31,1.4,3.9,9.6
394398,613,"Bogalusa, LA",Msa,LA,2022-03-31,1.0,3.4,8.0
394987,614,"Plymouth, IN",Msa,IN,2022-03-31,1.0,3.8,11.2
394628,615,"Gardnerville Ranchos, NV",Msa,NV,2022-03-31,1.8,6.4,19.8
395144,616,"Tahlequah, OK",Msa,OK,2022-03-31,1.4,4.9,12.1
394817,617,"Madisonville, KY",Msa,KY,2022-03-31,0.9,3.7,10.5
394437,618,"Cañon City, CO",Msa,CO,2022-03-31,1.3,4.3,18.7
395043,619,"Ruston, LA",Msa,LA,2022-03-31,0.9,3.6,8.9
753889,620,"Hillsdale, MI",Msa,MI,2022-03-31,0.3,3.3,11.1
394789,621,"Lewistown, PA",Msa,PA,2022-03-31,0.5,3.2,11.0
395034,622,"Rockingham, NC",Msa,NC,2022-03-31,1.2,3.9,12.3
394990,623,"Ponca City, OK",Msa,OK,2022-03-31,0.7,5.2,15.4
394397,624,"Blytheville, AR",Msa,AR,2022-03-31,1.0,4.1,11.1
395017,625,"Red Wing, MN",Msa,MN,2022-03-31,1.6,5.5,13.1
753918,626,"Shawano, WI",Msa,WI,2022-03-31,0.4,3.2,10.6
394446,627,"Cedar City, UT",Msa,UT,2022-03-31,0.8,4.0,16.0
394375,628,"Bedford, IN",Msa,IN,2022-03-31,1.1,4.0,12.8
394631,629,"Gillette, WY",Msa,WY,2022-03-31,0.9,2.7,7.0
753905,630,"Newport, OR",Msa,OR,2022-03-31,1.4,5.9,17.5
395201,631,"Wapakoneta, OH",Msa,OH,2022-03-31,0.6,3.4,11.6
394695,632,"Huntingdon, PA",Msa,PA,2022-03-31,0.3,2.7,9.3
394377,633,"Bellefontaine, OH",Msa,OH,2022-03-31,0.6,3.7,11.9
394842,634,"McAlester, OK",Msa,OK,2022-03-31,-0.1,1.5,7.3
394391,635,"Blackfoot, ID",Msa,ID,2022-03-31,0.9,4.0,16.3
394883,636,"Moultrie, GA",Msa,GA,2022-03-31,1.4,3.9,11.7
394677,637,"Henderson, NC",Msa,NC,2022-03-31,2.1,7.0,16.5
394482,638,"Coldwater, MI",Msa,MI,2022-03-31,0.2,3.3,11.5
394667,639,"Harrison, AR",Msa,AR,2022-03-31,1.6,4.6,12.6
395037,640,"Rolla, MO",Msa,MO,2022-03-31,1.0,3.6,10.4
395091,641,"Shelbyville, TN",Msa,TN,2022-03-31,3.0,6.4,21.5
394545,643,"Duncan, OK",Msa,OK,2022-03-31,0.9,3.3,9.4
753904,644,"Marion, NC",Msa,NC,2022-03-31,0.7,3.7,11.8
394785,645,"Lewisburg, PA",Msa,PA,2022-03-31,0.6,3.4,10.3
395008,646,"Pullman, WA",Msa,WA,2022-03-31,0.6,3.4,12.5
395155,647,"Thomasville, GA",Msa,GA,2022-03-31,1.5,4.1,11.3
394379,648,"Bemidji, MN",Msa,MN,2022-03-31,0.3,2.9,10.3
394887,649,"Mount Sterling, KY",Msa,KY,2022-03-31,1.1,4.0,11.1
394947,650,"Ottumwa, IA",Msa,IA,2022-03-31,0.6,2.8,7.4
394954,651,"Pahrump, NV",Msa,NV,2022-03-31,2.7,6.6,19.8
394850,652,"Menomonie, WI",Msa,WI,2022-03-31,0.5,3.3,10.8
395083,653,"Selma, AL",Msa,AL,2022-03-31,1.1,3.7,9.8
395032,654,"Rock Springs, WY",Msa,WY,2022-03-31,1.0,3.7,10.3
394424,655,"Bucyrus, OH",Msa,OH,2022-03-31,0.5,2.7,10.0
394409,656,"Bradford, PA",Msa,PA,2022-03-31,0.6,3.6,12.3
753865,657,"Bardstown, KY",Msa,KY,2022-03-31,1.3,5.0,14.2
394500,658,"Cornelia, GA",Msa,GA,2022-03-31,1.8,4.9,13.5
394426,659,"Burley, ID",Msa,ID,2022-03-31,1.3,4.9,16.4
394654,660,"Greenwood, MS",Msa,MS,2022-03-31,0.7,4.7,12.4
394384,661,"Big Rapids, MI",Msa,MI,2022-03-31,0.2,3.0,10.6
394993,662,"Poplar Bluff, MO",Msa,MO,2022-03-31,1.1,3.8,9.1
394895,663,"Muscatine, IA",Msa,IA,2022-03-31,0.6,2.9,8.5
394319,664,"Alma, MI",Msa,MI,2022-03-31,0.3,3.3,11.3
394548,665,"Durant, OK",Msa,OK,2022-03-31,1.0,3.7,11.7
395087,666,"Seymour, IN",Msa,IN,2022-03-31,1.1,4.1,12.1
394538,667,"Douglas, GA",Msa,GA,2022-03-31,1.5,4.0,11.9
395228,668,"Willmar, MN",Msa,MN,2022-03-31,0.3,3.0,9.9
394349,669,"Auburn, IN",Msa,IN,2022-03-31,1.8,5.4,16.0
395081,670,"Sedalia, MO",Msa,MO,2022-03-31,1.3,4.8,13.4
394961,671,"Paragould, AR",Msa,AR,2022-03-31,1.6,4.2,12.2
395230,672,"Wilmington, OH",Msa,OH,2022-03-31,0.7,3.8,12.9
394779,673,"Lawrenceburg, TN",Msa,TN,2022-03-31,2.2,6.6,15.1
